recommendation,review,timestamp_created,author
True,noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,1745006579,76561199802803903
True,Better time investment than a relationnship.,1745006563,76561198351914008
True,nice try,1745006547,76561199817585205
True,tirando o ruim o resto e bom,1745006544,76561199502537393
False,no,1745006544,76561198825195233
True,d,1745006533,76561199350672084
True,porcodio ebreocane,1745006513,76561199536913355
True,"good game
",1745006509,76561198121823829
True,удалите,1745006492,76561199094722814
True,For Those That Dont Know Great Game For Fps Shooting,1745006448,76561199365089984
True,"кент начал юзать странные слова ""сын б опоры, сын миража, сын даста, сын пистолетки, сын дигла, сын окна, сын лоу таба""",1745006441,76561198880414762
True,"pisun
",1745006422,76561199486905889
False,垃圾,1745006409,76561198450133060
True,oyuncuların cogunda hile var düzelirse güzel oyun,1745006401,76561199806432027
True,Зашел вышел потерял мать,1745006386,76561198810304104
True,"Симулятор аимбота и валхака, очень понравилось",1745006385,76561198869182531
False,É SO XITARIA,1745006344,76561198091523043
True,j,1745006341,76561199839253969
True,"""CS2 — игра, которая меня раздражает, но я всё равно в неё играю""

Я провёл в CS2 уже 200+ часов, и вот честное мнение обычного игрока, без розовых очков.  

Что хорошего:
- Движок реально стал современнее -вода, дым, освещение выглядят круто  
- Поддержка 128-тик серверов — наконец-то  
- Некоторые старые баги пофиксили (хотя новые появились)  

Что раздражает:
- Оптимизация хромает.
- Матчмейкинг — либо играешь против полупрофессионалов, либо с тиммейтами, которые впервые взяли мышку в руки  
- До сих пор нет нормального античита. Волшебные пули через дым — обычное дело  

Особенно бесит:
- Эти бесконечные апдейты по 5 ГБ, которые ничего не меняют  
- Новые скины выходят, а нормальные карты годами не обновляют  

В целом:
Играть можно, но готовьтесь к нервам. 7/10.",1745006336,76561199120812831
True,cs is fun,1745006331,76561198116531563
True,если хотите чтобы вас обассали как котенка скачивайте,1745006284,76561199828016872
True,"Из приятного - скины каждую неделю если прайм
из неприятного - всё остальное",1745006278,76561199244885114
True,"Sehr geiles Spiel, macht immer wieder Spaß das mit Freunden zu zocken",1745006250,76561198142558399
True,💖💖💖💖💖💖💖💖💖💖CS FOREVER💖💖💖💖💖💖💖💖💖💖💖,1745006222,76561199471858483
True,nice,1745006221,76561198296556018
False,too many cheaters........,1745006206,76561198303934706
False,lleno de chiteros,1745006151,76561198813223807
True,помойка,1745006146,76561199847835713
False,"игра говно
",1745006139,76561199804716464
True,гоу,1745006108,76561199816711600
True,"très compétitif malgré les cheater
",1745006105,76561199555047866
False,Hileleri daha seri banlamak için overwatchu geri getirin bari. 3 sıralı atıyosun 3ünde de karşıda hile var,1745006094,76561198377444373
False,"Worst game ever. Toxic community, rules for idiots. We played premade 5v5, i had a granate and got killed, after that granade exploded and killed 3 of my teammates and i got a cooldown. Not recomended!",1745006088,76561198041147807
False,	,1745006064,76561199596157568
True,"Tutorial: How to learn Russian:
1. Uninstall Duolingo
2. Install Counter Strike 2
3. Play Casual
:)",1745006023,76561198964023058
True,Хороший шутер,1745006000,76561199232106308
False,хуйня ебаная,1745005988,76561199835962392
True,"z negjt et,bot rjnjhjt yt evttn buhfnm z negjq [etcjc d 'njq buht vtyz cnfdzn hfrjv 24/7 гадайте че там",1745005919,76561199570979283
True,git,1745005867,76561199829149675
False,"Говно с софтами, даже на прайме",1745005857,76561198344104681
True,S,1745005857,76561199842995074
True,имба игрулька не регает 2,1745005841,76561199275414895
True,"В один из прекрасных дней, ранним весенним утром с ребятами я пошел в компьютерный клуб
В этот прекрасный день я открыл для себя много увлекательных легендарных по сей момент игры
Из них была эта замечательная трилогия, все начиналось с 1.6, все было отлично вот, вспомни вот эти сервера донатные, ааххаха, было время, позже мы чуть подросли и мы обратили свой взгляд на прекрасную GO, это было что то прям такое ВАУ, эти красивые нашивки и шевроны, скины я прям кайфую и вот спустя очень много лет мы дошли до ВТОРОЙ МАТЬ ЕГО ВТОРОЙ КС, ЭТО ЛУЧШЕЕ ЧТО ПРИДУМАЛИ ЧЕЛОВЕЧЕСКИЕ ЧЕЛОВЕКИ СВОИМИ ЧЕЛОВЕКСКИМИ РАЗУМАМИ

Рекомендую ли я эту игру?
Однозначно: ДА
Всем приятных посиделок  ^_^",1745005820,76561199844615177
True,OK,1745005814,76561199112039351
True,привет,1745005798,76561199814745128
True,ГАВНО,1745005781,76561199230504427
True,5,1745005769,76561199665905866
True,щип,1745005760,76561199244188866
True,имбо,1745005746,76561199820200543
True,SDASDASDASD,1745005739,76561199100595955
True,"psycha siada przy ruskich cwelach ale jest super :D
",1745005707,76561199845816502
True,polecam do nauki ruskiego,1745005645,76561199839851948
True,анал будет разорван,1745005630,76561199509568891
True,"Muito bom o Game, estou aprendendo ainda mais é sensacional. Recomendo",1745005580,76561198296947392
True,.,1745005572,76561199546655900
True,"polecam,fajni chlopcy graja (ladni a ja takich lubie)",1745005563,76561199482153753
True,o pedro q ta reagindo na conta do manu e eé bem legal mesmo esse jogo,1745005539,76561198977652402
True,好,1745005531,76561199680867583
True,ok,1745005499,76561199804445755
True,z,1745005420,76561199550593708
False,помойка с читерами и донатом,1745005395,76561199796990176
False,ігра підарів москалі уєбани тупо розробники сини шлюх,1745005385,76561198143347453
True,biom,1745005369,76561199653671319
True, краш,1745005369,76561199521015665
False,no es un juego recomendable para niños pequeños,1745005367,76561197960546621
True,evet,1745005278,76561199832514579
True,абсолютно всё. кроме читеров,1745005264,76561199821160791
False,не регает,1745005251,76561198233426984
True,дайте награды плиз,1745005233,76561199226634596
True,wale konia do tej gry,1745005187,76561199140960416
True,кпуир,1745005185,76561199388964353
False,gevno,1745005172,76561198065896245
True,Super gra dostaje przez nią załamania psychicznych ale można się w niej nauczyć wiele innych jezyków wiec chyba polecam,1745005171,76561199238714690
False,"подбор игроков с праймом просто понос, я 300 часов попадаюсь против 1к и 2к онли, а когда играю с другом без прайма, такое ощущение, что противники инвалиды-колясочники",1745005118,76561199151040118
True,god,1745005100,76561199806089924
True,favourite,1745005075,76561199846105935
True,GG,1745005044,76561198283828422
True,"i said spike instead of bomb and recieved death threats from my team
very good game",1745005039,76561199016357706
True,"ok
",1745005033,76561199836553245
